accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3,fsr4,label
-0.02,0.08,-1.25,2.69,-0.18,-0.85,0.00,0.00,0.00,0.00,2
-0.02,0.09,-1.25,1.65,2.14,-0.73,0.00,0.00,0.00,0.00,2
-0.02,0.09,-1.25,2.75,-0.18,-0.55,0.00,0.00,0.00,0.00,2
-0.05,0.07,-1.26,6.04,-6.65,-0.92,0.00,0.00,0.29,0.00,2
-0.02,0.09,-1.25,2.69,-0.18,-0.73,0.00,0.00,0.71,0.00,2
-0.02,0.08,-1.25,2.93,0.12,-0.49,0.00,0.00,0.00,0.00,2
-0.02,0.09,-1.25,2.81,-0.12,-0.61,0.00,0.00,0.00,0.00,2
-0.02,0.09,-1.24,3.17,-0.18,-0.73,0.00,0.00,0.00,0.00,2
-0.02,0.09,-1.25,2.99,-1.59,-1.34,0.00,0.00,0.00,0.00,2
-0.05,0.11,-1.30,1.53,4.09,-1.83,0.00,0.00,0.00,0.00,2
-0.06,0.07,-1.25,-3.91,13.31,16.11,0.00,0.00,0.00,0.00,2
-0.02,0.08,-1.25,2.81,0.79,-0.92,0.27,0.00,0.00,0.00,2
-0.09,0.05,-1.25,3.78,-0.31,1.53,0.14,0.00,0.00,0.00,2
-0.01,0.09,-1.24,2.75,-0.67,-0.79,0.00,0.00,0.00,0.00,2
-0.01,0.09,-1.25,2.75,0.00,-0.85,0.00,0.00,0.00,0.00,2
-0.02,0.08,-1.26,2.93,-1.16,-0.61,0.00,0.00,0.00,0.00,2
-0.03,0.09,-1.26,3.17,0.06,1.22,0.00,0.00,0.00,0.00,2
-0.07,0.06,-1.25,2.87,1.10,-0.24,0.00,0.00,0.00,0.00,2
-0.09,0.06,-1.25,1.71,3.85,4.15,0.00,0.00,0.00,0.00,2
-0.11,0.05,-1.25,2.44,0.92,-0.61,0.00,0.00,0.00,0.00,2
-0.07,0.06,-1.25,2.20,1.40,-0.92,0.00,0.00,0.00,0.00,2
-0.08,0.06,-1.25,6.04,-6.71,-1.40,0.00,0.00,0.29,0.00,2
-0.05,0.07,-1.25,1.77,1.95,-0.79,0.00,0.00,0.46,0.00,2
-0.06,0.07,-1.25,2.56,0.06,-0.55,0.00,0.00,0.00,0.00,2
-0.08,0.06,-1.25,2.81,-0.98,-0.73,0.00,0.00,0.00,0.00,2
-0.07,0.06,-1.25,2.38,-1.16,-1.16,0.00,0.00,0.00,0.00,2
-0.02,0.08,-1.25,3.11,-0.18,-0.55,0.00,0.00,0.00,0.00,2
-0.02,0.09,-1.25,3.17,0.00,-0.79,0.00,0.00,0.00,0.00,2
-0.02,0.09,-1.25,2.81,-0.24,-0.79,0.00,0.00,0.00,0.00,2
-0.02,0.08,-1.25,3.17,-0.06,-0.55,0.00,0.00,0.00,0.00,2
-0.02,0.09,-1.24,3.17,0.06,-0.79,0.20,0.00,0.00,0.00,2
-0.01,0.09,-1.25,2.75,-0.12,-0.55,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,2.14,3.23,-0.49,0.00,0.00,0.00,0.00,2
0.02,0.09,-1.24,2.81,0.43,2.20,0.00,0.00,0.00,0.00,2
-0.02,0.09,-1.26,6.41,-8.18,-1.16,0.00,0.00,0.00,0.00,2
-0.04,0.07,-1.26,-2.26,12.33,-0.24,0.00,0.00,0.00,0.00,2
-0.11,0.05,-1.24,2.44,0.37,-0.67,0.00,0.00,0.00,0.00,2
-0.12,0.04,-1.26,2.44,1.46,-0.73,0.00,0.00,0.00,0.00,2
-0.10,0.02,-1.25,2.75,-0.31,0.49,0.00,0.00,0.00,0.00,2
-0.11,0.03,-1.25,3.17,-0.37,0.67,0.00,0.00,0.00,0.00,2
0.00,0.08,-1.25,2.81,0.18,0.31,0.00,0.00,0.00,0.00,2
0.01,0.08,-1.25,2.62,0.18,-0.37,0.00,0.00,0.00,0.00,2
0.01,0.08,-1.24,2.44,0.55,0.06,0.00,0.00,0.00,0.00,2
0.00,0.08,-1.25,2.75,-0.12,-0.18,0.09,0.00,0.00,0.00,2
0.00,0.08,-1.24,2.93,0.06,0.12,0.68,0.00,0.00,0.00,2
0.00,0.08,-1.24,2.56,0.12,0.06,0.29,0.36,0.00,0.00,2
0.01,0.08,-1.25,2.44,0.12,-0.18,0.00,0.78,0.00,0.00,2
0.01,0.08,-1.25,2.44,0.18,0.18,0.00,0.84,0.00,0.00,2
0.00,0.08,-1.25,2.69,0.06,0.06,0.00,0.00,0.46,0.00,2
0.00,0.08,-1.25,2.56,0.06,-0.12,0.00,0.00,0.68,0.00,2
0.00,0.08,-1.24,2.62,0.24,0.06,0.00,0.00,0.64,0.00,2
0.00,0.08,-1.25,2.62,-0.06,0.00,0.00,0.00,0.00,0.00,2
0.00,0.08,-1.25,2.44,0.18,-0.12,0.00,0.00,0.00,0.00,2
0.00,0.08,-1.24,2.69,0.00,-0.12,0.00,0.49,0.00,0.00,2
0.00,0.08,-1.25,2.50,0.24,-0.12,0.00,0.72,0.00,0.00,2
0.00,0.09,-1.25,2.93,0.00,0.00,0.00,0.23,0.00,0.00,2
0.00,0.08,-1.25,2.56,0.00,0.12,0.00,0.00,0.00,0.00,2
0.00,0.08,-1.25,2.62,-0.12,0.00,0.00,0.00,0.00,0.00,2
-0.00,0.08,-1.24,2.50,0.18,-0.12,0.00,0.00,0.00,0.00,2
0.00,0.08,-1.25,2.56,-0.12,-0.37,0.00,0.00,0.00,0.00,2
0.00,0.08,-1.25,2.38,-0.06,-0.24,0.00,0.00,0.00,0.00,2
0.01,0.09,-1.25,2.56,-0.43,-0.24,0.00,0.00,0.00,0.00,2
0.01,0.08,-1.22,2.93,0.85,-1.40,0.00,0.00,0.00,0.00,2
0.04,0.10,-1.26,4.09,-4.88,3.91,0.00,0.00,0.00,0.00,2
-0.03,0.06,-1.25,1.77,-0.55,1.04,0.00,0.00,0.00,0.00,2
0.02,0.08,-1.24,2.26,0.00,0.79,0.00,0.32,0.00,0.00,2
0.02,0.08,-1.25,2.56,0.37,0.79,0.00,0.75,0.00,0.00,2
0.00,0.07,-1.25,2.32,-0.31,0.85,0.00,0.66,0.00,0.00,2
0.02,0.08,-1.24,2.44,0.24,0.67,0.00,0.00,0.00,0.00,2
0.00,0.07,-1.25,3.17,1.16,-23.13,0.00,0.00,0.00,0.00,2
0.01,0.08,-1.25,2.14,0.37,0.67,0.00,0.00,0.00,0.00,2
0.01,0.06,-1.28,-4.09,-1.59,2.87,0.00,0.00,0.00,0.00,2
0.03,0.05,-1.32,-18.86,-10.74,3.11,0.00,0.00,0.00,0.00,2
0.07,0.01,-1.25,2.75,-0.49,2.87,0.00,0.00,0.00,0.00,2
0.12,-0.07,-1.26,12.27,6.29,0.85,0.00,0.00,0.00,0.00,2
0.06,0.07,-1.24,2.01,0.61,6.04,0.00,0.00,0.00,0.00,2
0.03,0.06,-1.21,-6.71,-0.43,0.73,0.00,0.00,0.00,0.00,2
-0.05,0.15,-1.25,1.77,3.54,4.58,0.00,0.00,0.00,0.00,2
-0.00,0.09,-1.25,2.99,-6.41,7.81,0.00,0.00,0.00,0.00,2
0.01,0.09,-1.24,2.44,-0.67,-1.10,0.00,0.00,0.00,0.00,2
0.06,0.11,-1.21,2.44,0.55,4.33,0.00,0.00,0.00,0.00,2
-0.02,0.06,-1.31,3.17,-3.17,0.92,0.00,0.00,0.00,0.00,2
0.02,0.02,-1.25,1.95,1.28,8.06,0.00,0.00,0.00,0.00,2
-0.02,0.07,-1.25,2.32,0.67,0.55,0.00,0.00,0.00,0.00,2
0.02,-0.01,-1.22,-15.56,-4.33,-5.07,0.00,0.00,0.00,0.00,2
0.03,-0.10,-1.12,8.73,-6.29,-13.49,0.00,0.00,0.00,0.00,2
0.02,0.07,-1.24,2.56,1.10,1.04,0.00,0.00,0.00,0.00,2
0.04,0.07,-1.24,1.46,0.73,13.92,0.00,0.00,0.00,0.00,2
-0.02,0.06,-1.24,0.85,0.12,1.28,0.00,0.00,0.00,0.00,2
0.01,0.08,-1.25,2.38,0.24,0.67,0.00,0.00,0.00,0.00,2
0.00,0.08,-1.25,2.44,0.12,0.49,0.00,0.00,0.00,0.00,2
0.01,0.08,-1.26,2.44,0.06,0.24,0.00,0.00,0.00,0.00,2
0.01,0.08,-1.25,2.50,0.12,0.43,0.00,0.55,0.00,0.00,2
0.00,0.08,-1.25,2.50,0.24,0.49,0.00,0.62,0.00,0.00,2
0.00,0.08,-1.24,2.44,-0.06,0.37,0.00,0.27,0.00,0.00,2
0.00,0.08,-1.25,2.14,0.18,0.37,0.32,0.00,0.00,0.00,2
0.01,0.08,-1.25,2.69,0.12,0.55,0.65,0.00,0.00,0.00,2
0.00,0.08,-1.24,2.44,0.06,0.24,0.08,0.00,0.00,0.00,2
0.00,0.08,-1.25,2.62,0.06,0.37,0.00,0.00,0.35,0.00,2
0.01,0.08,-1.25,2.32,0.00,0.49,0.00,0.00,0.48,0.00,2
0.00,0.08,-1.25,2.56,0.37,0.43,0.00,0.00,0.00,0.00,2
0.00,0.08,-1.25,2.50,0.18,0.37,0.00,0.00,0.00,0.00,2
0.00,0.08,-1.25,2.50,0.06,0.49,0.00,0.00,0.00,0.00,2
0.00,0.08,-1.25,2.56,0.06,0.37,0.00,0.00,0.00,0.00,2
0.01,0.08,-1.25,2.44,0.18,0.61,0.00,0.00,0.00,0.00,2
0.01,0.08,-1.25,2.20,0.00,0.31,0.00,0.00,0.00,0.00,2
0.00,0.08,-1.24,2.56,-0.12,-0.12,0.00,0.00,0.00,0.00,2
0.00,0.08,-1.25,2.38,0.00,0.37,0.00,0.00,0.00,0.00,2
0.00,0.08,-1.25,2.56,0.00,0.43,0.00,0.00,0.00,0.00,2
0.00,0.08,-1.25,2.38,0.24,0.49,0.00,0.00,0.00,0.00,2
0.00,0.08,-1.25,2.44,-0.06,0.06,0.00,0.00,0.00,0.00,2
0.00,0.08,-1.25,2.26,0.31,0.55,0.00,0.00,0.00,0.00,2
0.00,0.08,-1.25,2.50,0.06,0.49,0.00,0.00,0.00,0.00,2
0.00,0.08,-1.25,2.62,-0.12,0.18,0.00,0.00,0.00,0.00,2
0.00,0.08,-1.24,2.38,0.18,0.31,0.39,0.00,0.00,0.00,2
0.00,0.08,-1.25,2.50,-0.12,0.24,0.63,0.00,0.00,0.00,2
0.00,0.08,-1.25,2.32,0.06,0.55,0.00,0.00,0.00,0.00,2
0.01,0.08,-1.25,2.56,0.31,0.37,0.00,0.00,0.47,0.00,2
0.01,0.08,-1.25,2.44,0.06,0.31,0.00,0.00,0.58,0.00,2
0.00,0.08,-1.25,2.93,-0.49,0.67,0.00,0.00,0.30,0.00,2
0.00,0.08,-1.25,2.44,0.18,0.31,0.00,0.00,0.00,0.00,2
0.00,0.08,-1.25,2.38,-0.12,0.49,0.00,0.00,0.00,0.00,2
0.00,0.08,-1.25,2.44,-0.06,0.37,0.00,0.00,0.00,0.00,2
0.01,0.08,-1.25,2.38,0.06,0.43,0.00,0.00,0.00,0.00,2
0.01,0.08,-1.25,2.26,0.31,0.55,0.00,0.00,0.00,0.00,2
0.01,0.08,-1.24,2.62,-0.06,0.67,0.00,0.00,0.00,0.00,2
0.00,0.08,-1.24,2.56,0.18,0.43,0.00,0.00,0.00,0.00,2
0.00,0.08,-1.25,2.26,0.00,0.31,0.00,0.00,0.00,0.00,2
0.01,0.08,-1.26,2.44,0.12,0.49,0.00,0.00,0.00,0.00,2
-0.02,0.06,-1.25,2.81,0.18,-10.31,0.00,0.00,0.00,0.00,2
0.00,0.08,-1.25,2.56,0.00,0.37,0.00,0.48,0.00,0.00,2
0.00,0.08,-1.25,2.50,0.18,0.61,0.00,0.06,0.00,0.00,2
0.01,0.08,-1.25,2.62,0.12,0.24,0.00,0.04,0.00,0.00,2
0.00,0.08,-1.25,2.38,0.55,0.31,0.00,0.00,0.00,0.00,2
0.00,0.08,-1.24,2.44,-0.06,0.24,0.00,0.00,0.00,0.00,2
0.00,0.08,-1.24,2.56,0.18,0.37,0.00,0.00,0.00,0.00,2
0.01,0.09,-1.25,2.38,0.49,0.31,0.00,0.00,0.00,0.00,2
-0.01,0.06,-1.25,2.01,-1.04,17.52,0.00,0.00,0.00,0.00,2
0.00,0.08,-1.24,2.56,-0.18,0.49,0.00,0.00,0.00,0.00,2
0.00,0.08,-1.25,2.50,-0.12,0.37,0.00,0.00,0.00,0.00,2
0.01,0.08,-1.25,2.56,-0.37,0.24,0.00,0.00,0.00,0.00,2
0.00,0.08,-1.25,2.50,-0.43,0.31,0.00,0.00,0.00,0.00,2
0.03,0.06,-1.23,4.39,1.10,-35.46,0.00,0.00,0.00,0.00,2
0.01,0.09,-1.25,2.20,2.69,0.49,0.77,0.00,0.00,0.00,2
0.04,0.08,-1.21,2.69,-0.24,0.55,0.92,0.00,0.00,0.00,2
-0.01,0.07,-1.25,1.10,-1.89,34.12,0.00,0.00,0.00,0.00,2
0.01,0.08,-1.25,2.38,-0.12,0.49,0.00,0.00,0.00,0.00,2
0.00,0.08,-1.26,2.50,-1.34,0.24,0.00,0.00,0.00,0.00,2
0.01,0.08,-1.26,2.75,-0.37,0.43,0.00,0.00,0.00,0.00,2
0.01,0.08,-1.25,2.50,0.06,0.37,0.00,0.00,0.00,0.00,2
0.01,0.08,-1.24,2.62,0.18,0.31,0.00,1.03,0.00,0.00,2
0.01,0.08,-1.25,2.38,0.18,0.49,0.00,1.15,0.00,0.00,2
0.00,0.08,-1.26,2.32,-0.55,0.37,0.00,0.00,0.00,0.00,2
0.02,0.08,-1.24,2.62,0.31,0.49,0.00,0.00,0.60,0.00,2
0.01,0.08,-1.25,2.50,-0.06,0.37,0.00,0.00,0.92,0.00,2
0.01,0.08,-1.25,2.44,-0.43,0.43,0.00,0.00,0.96,0.00,2
0.01,0.08,-1.25,2.26,0.12,0.49,0.91,0.00,0.92,0.00,2
0.01,0.08,-1.25,2.50,-0.18,0.31,0.97,0.00,0.94,0.00,2
0.01,0.08,-1.24,2.38,0.12,0.49,0.65,0.00,0.94,0.00,2
0.01,0.08,-1.25,2.50,1.04,0.37,0.00,0.65,0.88,0.00,2
0.01,0.08,-1.25,2.44,0.37,0.37,0.00,1.00,0.90,0.00,2
-0.00,0.08,-1.25,3.78,-8.79,0.00,0.00,0.00,0.00,0.00,2
-0.00,0.08,-1.25,2.56,-0.67,0.18,0.00,0.00,0.00,0.00,2
0.00,0.08,-1.25,2.69,0.00,0.37,0.00,0.00,0.00,0.00,2
0.01,0.08,-1.24,2.62,-0.24,0.24,0.00,0.00,0.00,0.00,2
-0.03,0.03,-1.27,2.69,-9.95,27.95,0.00,0.00,0.00,0.00,2
